draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,4,0,3.1,0.01,0.01,0.0,4,0,2.4,20.8,60,11,0,0,0,36,1,2,4,0.0,-1,2357,43,False,1,497,DEF,4
0,-1.3333333333333333,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,-1,0,16.2,0.07,0.41,0.34,5,0,3.8,14.2,90,7,0,0,0,36,1,0,5,8.0,-1,1404,44,False,1,532,DEF,3
0,-3.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,9,0,1.7,0.0,0.0,0.0,5,0,1.0,8.4,90,13,0,0,0,36,1,1,5,0.0,-1,568,45,False,1,572,DEF,5
0,-1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,2,0,0.2,0.0,0.0,0.0,5,0,1.0,7.6,90,7,0,0,0,36,1,0,5,2.0,-1,185,42,False,1,577,DEF,3
0,-1.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,13,0,0.4,0.0,0.0,0.0,4,0,1.4,14.0,90,11,0,0,0,36,1,2,4,0.0,-1,22846,44,False,1,639,DEF,4
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,4,0,0.3,0.0,0.0,0.0,3,0,0.6,5.8,45,15,0,0,0,36,1,4,1,0.0,-1,334,40,True,1,806,DEF,3
0,-1.0,10,0,0,0,FUL,1055,1060,1050,3,0,0,0,12,0,4.5,0.02,0.02,0.0,4,0,2.0,15.2,90,13,0,0,0,37,1,4,0,0.0,-1,14263,45,True,1,283,DEF,5
0,-1.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,8,0,39.3,0.3,0.3,0.0,5,0,6.3,23.8,90,8,0,0,0,38,1,0,5,0.0,-1,9006,46,False,1,42,DEF,3
0,0.0,12,0,0,0,LUT,1055,1090,1020,2,0,0,0,3,0,0.9,0.0,0.0,0.0,4,0,0.2,1.0,73,10,0,0,0,38,0,4,2,0.0,-1,117,40,True,1,682,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,10,0,1.1,0.01,0.01,0.0,5,0,1.1,9.4,90,8,0,0,0,38,1,0,5,0.0,-1,209,45,False,1,699,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,40,True,0,2,DEF,3
0,0.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,45,True,0,7,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,45,True,0,10,DEF,3
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,40,True,0,23,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,45,True,0,24,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,1,0,1,0,0.0,0,0,40,True,0,27,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,1,0,1,2,0.0,0,0,50,True,0,31,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,1,0,1,5,0.0,0,0,50,False,0,32,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,1,0,1,5,0.0,0,0,40,False,0,37,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,6,0,0.4,0.0,0.27,0.27,2,0,4.7,9.4,26,15,0,0,0,1,0,1,5,37.0,0,0,45,False,0,41,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,1,0,1,5,0.0,0,0,40,False,0,45,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,16,0,1.3,0.01,0.01,0.0,5,0,1.5,13.2,90,15,0,0,0,1,1,1,5,0.0,0,0,45,False,0,48,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,5,0,13.0,0.16,0.17,0.01,2,0,2.2,3.6,30,15,0,0,0,1,1,1,5,5.0,0,0,45,False,0,51,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,1,0,1,1,0.0,0,0,45,True,0,68,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,1,0,1,1,0.0,0,0,45,True,0,70,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,2,0,11.2,0.01,0.01,0.0,0,0,1.7,5.8,30,19,0,0,0,1,0,1,1,0.0,0,0,45,True,1,75,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,1,0,1,1,0.0,0,0,45,True,0,84,DEF,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,1,0,2,2,0.0,0,0,40,True,0,93,DEF,4
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,1,0,2,2,0.0,0,0,40,True,0,102,DEF,4
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,7,0,10.8,0.08,0.11,0.03,2,0,2.6,11.0,71,18,0,0,0,1,1,2,2,4.0,0,0,45,True,1,104,DEF,4
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,1,0,2,2,0.0,0,0,50,True,0,109,DEF,4
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,1,0,1,4,0.0,0,0,40,True,0,136,DEF,2
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,1,0,1,4,0.0,0,0,40,True,0,139,DEF,2
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,1,0,1,4,0.0,0,0,45,True,0,153,DEF,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,1,0,3,0,0.0,0,0,40,True,0,166,DEF,5
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,1,0,3,0,0.0,0,0,40,True,0,167,DEF,5
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,1,0,3,0,0.0,0,0,40,True,0,171,DEF,5
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,1,0,3,0,0.0,0,0,40,True,0,178,DEF,5
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,1,0,3,0,0.0,0,0,40,True,0,179,DEF,5
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,40,True,0,185,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,189,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,40,True,0,190,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,191,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,194,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,50,True,0,198,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,201,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,204,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,1,0,1,1,0.0,0,0,45,True,0,214,DEF,4
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,1,0,1,0,0.0,0,0,45,False,0,222,DEF,2
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,1,0,1,0,0.0,0,0,40,False,0,235,DEF,2
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,1,0,1,0,0.0,0,0,40,False,0,238,DEF,2
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,1,0,1,0,0.0,0,0,40,True,0,245,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,1,0,1,0,0.0,0,0,45,True,0,247,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,1,0,1,0,0.0,0,0,45,True,0,252,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,1,0,1,0,0.0,0,0,40,True,0,255,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,1,0,1,0,0.0,0,0,45,True,0,260,DEF,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,1,0,1,0,0.0,0,0,40,False,0,274,DEF,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,1,0,1,0,0.0,0,0,40,False,0,277,DEF,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,1,0,1,0,0.0,0,0,45,False,0,286,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,1,0,1,1,0.0,0,0,45,False,0,298,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,1,0,1,1,0.0,0,0,50,False,0,305,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,1,0,1,1,0.0,0,0,40,False,0,306,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,1,0,1,1,0.0,0,0,45,False,0,311,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,1,0,1,1,0.0,0,0,40,False,0,312,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,6,0,0.7,0.0,0.0,0.0,2,0,1.4,13.2,75,5,0,0,0,1,1,1,4,0.0,0,0,40,False,1,315,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,10,0,0.7,0.0,0.0,0.0,4,0,2.2,21.2,90,5,0,0,0,1,1,1,4,0.0,0,0,40,False,0,316,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,1,0,1,4,0.0,0,0,40,False,0,318,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,2,0,0.3,0.02,0.02,0.0,3,0,0.1,1.0,26,5,0,0,0,1,0,1,4,0.0,0,0,45,False,0,321,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,1,0,1,4,0.0,0,0,45,False,0,330,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,1,0,1,4,0.0,0,0,40,False,0,333,DEF,3
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,1,0,3,0,0.0,0,0,60,False,0,346,DEF,2
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,1,0,3,0,0.0,0,0,55,False,0,350,DEF,2
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,1,0,3,0,0.0,0,0,40,False,0,366,DEF,2
0,0.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,1,0,3,0,0.0,0,0,55,False,0,368,DEF,2
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,45,True,0,370,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,40,True,0,374,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,40,True,0,375,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,50,True,0,377,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,40,True,0,380,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,45,True,0,387,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,45,True,0,389,DEF,3
0,0.0,14,0,0,0,MUN,1125,1120,1130,3,0,0,0,7,0,4.1,0.02,0.02,0.0,0,0,0.9,4.8,45,20,0,0,0,1,1,0,1,0.0,0,0,50,True,1,391,DEF,3
0,0.0,12,0,0,0,LUT,1055,1090,1020,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,1,0,0,1,0.0,0,0,40,True,0,393,DEF,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,404,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,45,True,0,417,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,419,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,420,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,422,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,45,True,0,428,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,431,DEF,4
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,40,False,0,438,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,441,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,40,False,0,444,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,445,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,452,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,40,False,0,454,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,457,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,40,False,0,460,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,461,DEF,5
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,2,0.0,0,0,45,False,0,465,DEF,5
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,1,0,1,0,0.0,0,0,45,True,0,476,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,1,0,1,0,0.0,0,0,40,True,0,487,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,45,False,0,495,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,45,False,0,496,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,50,False,0,506,DEF,3
0,0.0,4,0,0,0,BRE,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,45,False,0,508,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,40,False,0,510,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,9,0,5.0,0.03,0.15,0.12,2,0,2.6,17.0,76,4,0,0,0,1,0,2,2,4.0,0,0,45,False,1,512,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,45,False,0,514,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,40,False,0,517,DEF,3
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,1,0,2,2,0.0,0,0,40,False,0,518,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,1,0,1,1,0.0,0,0,45,False,0,530,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,1,0,1,1,0.0,0,0,45,False,0,536,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,1,0,0,1,0.0,0,0,40,False,0,547,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,16,0,40.5,0.22,0.22,0.0,4,0,6.1,20.4,90,5,0,0,0,1,1,1,4,0.0,0,0,45,False,0,553,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,1,0,0,1,0.0,0,0,40,False,0,556,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,1,0,0,1,0.0,0,0,45,False,0,560,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,1,0,0,1,0.0,0,0,45,False,0,573,DEF,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,10,0,0.1,0.01,0.01,0.0,4,0,1.4,13.6,90,5,0,0,0,1,1,1,4,0.0,0,0,45,False,0,575,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,1,0,1,1,0.0,0,0,45,False,0,577,DEF,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,1,0,1,5,0.0,0,0,40,True,0,581,DEF,4
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,12,0,12.6,0.02,0.02,0.0,3,0,3.1,18.2,59,15,0,0,0,1,0,1,5,0.0,0,0,45,False,0,584,DEF,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,3,0,2.4,0.01,0.01,0.0,0,0,0.6,3.6,49,16,0,0,0,1,1,1,2,0.0,0,0,50,True,1,585,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,1,0,0,1,0.0,0,0,45,False,0,598,DEF,3
0,0.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,9,0,0.3,0.0,0.02,0.02,2,0,1.3,10.4,71,1,0,0,0,1,1,1,2,2.0,0,0,45,False,1,604,DEF,5
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,1,0,1,4,0.0,0,0,45,True,0,606,DEF,2
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,1,0,1,0,0.0,0,0,45,False,0,610,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,1,0,1,1,0.0,0,0,40,True,0,619,DEF,3
