form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
2.0,2,AVL,1285,1350,1220,4,0,0,14,0,0.18,0.2,0.02,2,0,2.4,85,16,0,0,0,11,1,0,2,2,56,False,0,43,MID,3,3.5,0.0875,0.1825,0.095,1.3200000000000005,13.25,3.175,0.3571428571428571
1.75,2,AVL,1285,1350,1220,4,0,0,14,0,0.48,0.58,0.1,2,0,6.2,90,16,0,0,0,11,1,0,2,2,55,False,0,50,MID,3,3.5,0.0474999999999999,0.095,0.0475,1.87,8.5,2.3,0.3636363636363636
2.0,3,BOU,1100,1075,1130,3,0,0,7,0,0.03,0.03,0.0,6,0,1.9,90,13,0,0,0,11,1,1,6,2,50,False,0,65,MID,5,2.9,0.0424999999999999,0.1025,0.06,2.2375,6.75,3.725,0.4
2.0,3,BOU,1100,1075,1130,3,0,0,6,0,0.02,0.02,0.0,4,0,0.4,71,13,0,0,0,11,1,1,6,2,54,False,0,86,MID,5,2.9,0.0675,0.1875,0.12,1.35,7.5,4.525,0.3703703703703703
2.0,4,BRE,1100,1090,1110,3,0,0,14,0,0.08,0.09,0.01,2,0,5.3,90,19,0,0,0,11,1,2,3,2,54,True,0,105,MID,3,3.8,0.1025,0.11,0.0075,0.8274999999999999,10.5,3.65,0.3703703703703703
2.0,4,BRE,1100,1090,1110,3,0,0,11,0,0.07,0.15,0.08,2,0,3.3,90,19,0,0,0,11,1,2,3,2,55,True,0,110,MID,3,3.8,0.075,0.1425,0.0675,1.7274999999999998,15.5,3.5250000000000004,0.3636363636363636
1.75,5,BHA,1210,1240,1180,3,0,0,11,0,0.02,0.07,0.05,1,0,1.9,89,9,0,0,0,11,1,1,1,2,50,False,0,122,MID,3,2.6,0.08,0.1275,0.0475,0.7275,3.5,2.7750000000000004,0.4
1.75,7,CHE,1190,1230,1150,3,0,0,10,0,0.05,0.05,0.0,1,0,2.2,90,18,0,0,0,11,1,4,1,2,47,False,0,126,MID,4,3.8,0.055,0.0824999999999999,0.0275,0.8925,11.25,2.55,0.425531914893617
1.75,5,BHA,1210,1240,1180,3,0,0,13,0,0.16,0.22,0.06,1,0,4.1,90,9,0,0,0,11,1,1,1,2,63,False,0,134,MID,3,2.6,0.1574999999999999,0.335,0.1775,1.87,11.25,5.824999999999999,0.3174603174603174
1.25,5,BHA,1210,1240,1180,3,0,0,15,0,0.17,0.17,0.0,1,0,4.4,78,9,0,0,0,11,1,1,1,2,48,False,0,142,MID,3,2.6,0.0824999999999999,0.1125,0.03,1.6,7.0,3.05,0.4166666666666667
2.0,6,BUR,1045,1040,1050,2,0,0,16,0,0.06,0.09,0.03,2,0,5.1,90,8,0,0,0,11,1,2,0,2,48,True,0,161,MID,3,3.6,0.14,0.165,0.025,1.79,12.25,3.8250000000000006,0.4166666666666667
1.5,6,BUR,1045,1040,1050,2,0,0,21,0,0.48,0.7,0.22,1,0,10.1,90,8,0,0,0,11,1,2,0,2,48,True,0,170,MID,3,3.6,0.1225,0.135,0.0125,0.7175,6.75,2.05,0.4166666666666667
2.0,8,CRY,1100,1085,1120,3,0,0,4,1,0.0,0.0,0.0,0,0,0.7,90,6,0,0,0,11,1,2,0,2,47,False,1,231,MID,2,2.7,0.055,0.0975,0.0425,1.405,12.25,3.825,0.425531914893617
2.0,9,EVE,1095,1065,1125,3,0,0,8,0,0.04,0.17,0.13,1,0,3.2,90,5,0,0,0,11,1,1,1,2,49,True,0,250,MID,3,3.0,0.2625,0.4599999999999999,0.1975,1.75,8.75,3.325,0.4081632653061224
1.75,10,FUL,1055,1060,1050,3,0,0,12,1,0.01,0.18,0.17,0,0,3.9,88,14,0,0,0,11,1,1,0,2,54,True,1,256,MID,3,3.6,0.09,0.1949999999999999,0.105,0.94,10.25,4.5,0.3703703703703703
1.5,9,EVE,1095,1065,1125,3,0,0,3,0,0.11,0.16,0.05,1,0,2.9,90,5,0,0,0,11,1,1,1,2,54,True,0,259,MID,3,3.0,0.32,0.3824999999999999,0.0625,1.2825,6.5,3.075,0.3703703703703703
1.75,10,FUL,1055,1060,1050,3,0,0,3,1,0.19,0.36,0.17,0,0,2.8,89,14,0,0,0,11,1,1,0,2,53,True,1,288,MID,3,3.6,0.0375,0.0574999999999999,0.02,2.27,5.0,1.575,0.3773584905660377
1.0,11,LIV,1370,1390,1350,4,0,0,8,0,0.09,0.68,0.59,1,0,6.8,90,12,0,0,0,11,1,1,1,2,129,False,0,308,MID,2,3.5,0.0574999999999999,0.15,0.0925,0.2525,3.0,2.7,0.1550387596899224
1.0,20,WOL,1100,1100,1105,3,0,0,9,1,0.0,0.06,0.06,0,0,1.1,69,17,0,0,0,11,1,1,2,2,44,False,1,351,MID,2,3.7,0.0275,0.03,0.0025,0.5225,3.25,0.925,0.4545454545454545
1.75,13,MCI,1355,1360,1350,5,0,0,8,0,0.09,0.36,0.27,1,0,4.8,90,3,0,0,0,11,1,1,6,2,48,True,0,356,MID,3,3.6,0.07,0.0825,0.0125,0.53,11.5,2.225,0.4166666666666667
1.25,14,MUN,1220,1230,1210,3,0,0,7,1,0.11,0.17,0.06,0,0,7.2,90,10,0,0,0,11,1,1,0,2,47,False,1,382,MID,3,2.6,0.15,0.2124999999999999,0.0625,1.48,6.25,3.8,0.425531914893617
2.0,15,NEW,1105,1160,1050,3,0,0,8,1,0.03,0.05,0.02,0,0,4.3,90,1,0,0,0,11,1,0,1,2,58,True,1,406,MID,5,3.0,0.095,0.18,0.085,0.9725,8.75,4.425,0.3448275862068966
1.0,15,NEW,1105,1160,1050,3,0,0,5,1,0.01,0.01,0.0,0,0,1.7,90,1,0,0,0,11,1,0,1,2,49,True,1,421,MID,5,3.0,0.015,0.0625,0.0475,1.135,6.0,1.875,0.4081632653061224
1.75,6,BUR,1045,1040,1050,2,0,0,13,0,0.02,0.02,0.0,2,0,2.8,90,8,0,0,0,11,1,2,0,2,48,True,0,475,MID,3,3.6,0.0224999999999999,0.055,0.0325,1.9075,8.25,1.975,0.4166666666666667
1.75,18,TOT,1170,1230,1110,4,0,0,10,0,0.01,0.09,0.08,4,0,2.7,90,7,0,0,0,11,1,4,1,2,50,True,0,493,MID,3,3.7,0.0775,0.1225,0.045,1.7825000000000002,13.75,4.875,0.4
1.25,18,TOT,1170,1230,1110,4,0,0,3,0,0.01,0.2,0.19,4,0,4.7,90,7,0,0,0,11,1,4,1,2,96,True,0,516,MID,3,3.7,0.0225,0.0824999999999999,0.06,1.19,2.5,2.325,0.2083333333333333
1.5,19,WHU,1145,1150,1140,3,0,0,11,0,0.1,0.1,0.0,2,0,2.1,63,4,0,0,0,11,1,2,3,2,57,False,0,525,MID,3,2.8,0.0775,0.2425,0.165,1.1375,2.25,2.775,0.3508771929824561
1.5,1,ARS,1365,1360,1370,5,0,0,15,0,0.1,0.17,0.07,1,0,4.1,90,15,0,0,0,11,1,0,1,2,54,False,0,540,MID,3,2.5,0.1175,0.245,0.1275,0.5675,12.75,3.925,0.3703703703703703
2.0,20,WOL,1100,1100,1105,3,0,0,9,0,0.01,0.28,0.27,2,0,4.7,90,17,0,0,0,11,1,1,2,2,49,False,0,565,MID,2,3.7,0.0125,0.21,0.1974999999999999,1.8625000000000005,13.75,2.925,0.4081632653061224
1.75,2,AVL,1285,1350,1220,4,0,0,7,0,0.25,0.3,0.05,2,0,10.2,90,16,0,0,0,11,1,0,2,2,68,False,0,599,MID,3,3.5,0.175,0.2074999999999999,0.0325,1.27,7.25,2.875,0.2941176470588235
2.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.14,0.32,0.18,1,0,5.0,77,8,0,0,0,11,1,2,0,2,50,True,0,605,MID,3,3.6,0.0375,0.065,0.0275,1.09,2.75,2.15,0.4
1.75,12,LUT,1055,1090,1020,2,0,0,20,0,0.01,0.06,0.05,1,0,4.1,90,11,0,0,0,11,1,1,1,2,49,True,0,630,MID,4,3.2,0.09,0.2324999999999999,0.1425,2.145,12.75,5.15,0.4081632653061224
2.0,17,SHU,1030,1020,1045,2,0,0,4,0,0.01,0.01,0.0,1,0,1.3,90,20,0,0,0,11,1,1,2,2,50,True,0,638,MID,3,2.9,0.0124999999999999,0.0375,0.0249999999999999,2.6825,13.25,2.625,0.4
1.0,9,EVE,1095,1065,1125,3,0,0,7,0,0.0,0.0,0.0,1,0,0.7,90,5,0,0,0,11,1,1,1,2,55,True,0,661,MID,3,3.0,0.015,0.025,0.01,0.5525,3.5,0.6,0.3636363636363636
2.0,19,WHU,1145,1150,1140,3,0,0,17,0,0.01,0.07,0.06,3,0,3.0,90,4,0,0,0,11,1,2,3,2,62,False,0,664,MID,3,2.8,0.2675,0.31,0.0425,1.9425,17.25,5.55,0.3225806451612903
1.0,11,LIV,1370,1390,1350,4,0,0,19,0,0.08,0.1,0.02,1,0,5.2,82,12,0,0,0,11,1,1,1,2,50,False,0,708,MID,2,3.5,0.0174999999999999,0.07,0.0525,0.3975,3.75,1.9250000000000005,0.4
1.75,1,ARS,1350,1330,1370,5,0,0,13,0,0.05,0.05,0.0,1,0,2.6,90,6,0,0,0,12,1,1,3,2,53,True,0,9,MID,2,2.9,0.0475,0.07,0.0225,0.74,9.0,1.75,0.3773584905660377
1.75,1,ARS,1350,1330,1370,5,0,0,10,0,0.21,0.3,0.09,1,0,9.9,88,6,0,0,0,12,1,1,3,2,78,True,0,12,MID,2,2.9,0.125,0.3525,0.2275,0.7775000000000001,9.0,7.675000000000001,0.2564102564102564
2.0,2,AVL,1160,1180,1140,4,0,0,13,0,0.04,0.04,0.0,1,0,2.9,90,10,0,0,0,12,1,1,3,2,56,True,0,43,MID,3,4.0,0.0999999999999999,0.2,0.1,1.3250000000000002,13.75,2.65,0.3571428571428571
2.0,2,AVL,1160,1180,1140,4,0,0,10,0,0.02,0.05,0.03,1,0,0.9,90,10,0,0,0,12,1,1,3,2,50,True,0,47,MID,3,4.0,0.0775,0.085,0.0075,1.6025,12.75,3.625,0.4
2.0,12,LUT,1090,1120,1060,2,0,0,5,0,0.0,0.0,0.0,1,0,0.5,85,14,0,0,0,12,1,0,1,2,44,False,0,52,MID,3,3.6,0.0375,0.06,0.0225,2.4575,9.0,1.875,0.4545454545454545
1.0,2,AVL,1160,1180,1140,4,0,0,13,0,0.38,0.46,0.08,1,0,4.4,90,10,0,0,0,12,1,1,3,2,57,True,0,58,MID,3,4.0,0.02,0.05,0.03,1.0225,4.75,1.775,0.3508771929824561
2.0,3,BOU,1100,1145,1055,3,0,0,16,1,0.07,0.07,0.0,0,0,4.3,90,15,0,0,0,12,1,0,2,2,50,True,1,66,MID,3,2.9,0.0475,0.0475,0.0,2.7075000000000005,13.0,2.3,0.4
1.5,4,BRE,1100,1150,1055,3,0,0,11,0,0.03,0.09,0.06,2,0,2.9,71,11,0,0,0,12,1,0,3,2,54,False,0,106,MID,4,3.4,0.145,0.1675,0.0225,1.5599999999999998,8.75,3.55,0.3703703703703703
2.0,4,BRE,1100,1150,1055,3,0,0,1,0,0.47,1.02,0.55,3,0,8.9,90,11,0,0,0,12,1,0,3,2,68,False,0,108,MID,4,3.4,0.1875,0.2975,0.11,1.0325,9.25,5.6000000000000005,0.2941176470588235
1.75,7,CHE,1125,1170,1080,3,0,0,13,0,0.01,0.03,0.02,3,0,1.0,63,13,0,0,0,12,1,4,4,2,48,True,0,199,MID,5,3.0,0.22,0.3675,0.1475,1.2825,7.75,5.300000000000001,0.4166666666666667
1.75,8,CRY,1070,1060,1080,3,0,0,6,0,0.03,0.03,0.0,3,0,1.8,90,9,0,0,0,12,1,3,2,2,54,True,0,221,MID,3,2.7,0.02,0.1775,0.1575,1.08,6.5,2.325,0.3703703703703703
1.75,8,CRY,1070,1060,1080,3,0,0,10,0,0.27,0.27,0.0,3,0,4.0,88,9,0,0,0,12,1,3,2,2,49,True,0,229,MID,3,2.7,0.0675,0.095,0.0275,1.2075,7.0,3.15,0.4081632653061224
2.0,8,CRY,1070,1060,1080,3,0,0,7,0,0.01,0.01,0.0,2,0,2.7,66,9,0,0,0,12,1,3,2,2,49,True,0,240,MID,3,2.7,0.0675,0.12,0.0525,1.6324999999999998,7.75,4.05,0.4081632653061224
1.75,9,EVE,1100,1080,1125,3,0,0,7,0,0.08,0.12,0.04,2,0,4.7,90,8,0,0,0,12,1,3,2,2,54,False,0,259,MID,3,3.0,0.345,0.42,0.075,1.245,6.5,3.775,0.3703703703703703
1.25,10,FUL,1175,1170,1180,3,0,0,16,0,0.03,0.03,0.0,3,0,3.9,73,2,0,0,0,12,1,1,3,2,54,False,0,267,MID,4,3.3,0.0325,0.14,0.1075,1.1175,5.75,3.1000000000000005,0.3703703703703703
2.0,13,MCI,1365,1370,1360,5,0,0,19,0,0.14,0.31,0.17,4,0,7.3,90,7,0,0,0,12,1,4,4,2,75,False,0,353,MID,3,3.8,0.1525,0.2125,0.06,0.65,11.0,6.15,0.2666666666666666
1.5,17,SHU,1040,1060,1020,2,0,0,6,0,0.08,0.41,0.33,1,0,2.9,84,5,0,0,0,12,1,1,1,2,44,False,0,360,MID,3,2.9,0.0225,0.0275,0.005,1.415,3.75,1.3,0.4545454545454545
1.25,15,NEW,1280,1355,1210,3,0,0,7,0,0.04,0.11,0.07,2,0,2.9,90,3,0,0,0,12,1,0,2,2,58,False,0,412,MID,3,3.1,0.0525,0.2275,0.175,0.9375,2.25,3.65,0.3448275862068966
1.75,15,NEW,1280,1355,1210,3,0,0,2,0,0.02,0.02,0.0,2,0,2.3,90,3,0,0,0,12,1,0,2,2,58,False,0,416,MID,3,3.1,0.1125,0.285,0.1725,1.12,15.5,5.325,0.3448275862068966
1.25,15,NEW,1280,1355,1210,3,0,0,10,0,0.02,0.19,0.17,2,0,2.1,90,3,0,0,0,12,1,0,2,2,49,False,0,421,MID,3,3.1,0.015,0.0625,0.0475,0.97,6.25,2.175,0.4081632653061224
1.0,15,NEW,1280,1355,1210,3,0,0,17,0,0.03,0.18,0.15,2,0,7.0,90,3,0,0,0,12,1,0,2,2,53,False,0,432,MID,3,3.1,0.1175,0.155,0.0375,0.7700000000000001,2.5,2.25,0.3773584905660377
1.75,16,NFO,1100,1080,1125,3,0,0,13,0,0.01,0.01,0.0,3,0,2.0,90,19,0,0,0,12,1,2,3,2,50,False,0,453,MID,3,3.0,0.0299999999999999,0.145,0.115,1.235,9.25,2.175,0.4
2.0,6,BUR,1050,1050,1050,2,0,0,18,0,0.01,0.01,0.0,3,0,3.1,90,1,0,0,0,12,1,1,3,2,48,False,0,475,MID,5,2.7,0.0224999999999999,0.05,0.0275,2.03,9.75,2.2750000000000004,0.4166666666666667
2.0,17,SHU,1040,1060,1020,2,0,0,12,0,0.05,0.08,0.03,1,0,4.5,90,5,0,0,0,12,1,1,1,2,48,False,0,488,MID,3,2.9,0.045,0.065,0.02,2.25,14.25,3.325,0.4166666666666667
2.0,18,TOT,1230,1310,1150,4,0,0,11,1,0.01,0.01,0.0,0,0,1.8,75,20,0,0,0,12,1,1,2,2,50,False,1,493,MID,3,4.0,0.0699999999999999,0.125,0.055,1.9875000000000005,15.25,4.8500000000000005,0.4
1.25,18,TOT,1230,1310,1150,4,0,0,13,0,0.03,0.03,0.0,2,0,3.0,90,20,0,0,0,12,1,1,2,2,52,False,0,499,MID,3,4.0,0.025,0.0675,0.0425,0.345,8.75,1.875,0.3846153846153846
1.75,18,TOT,1230,1310,1150,4,0,0,3,0,0.08,0.11,0.03,2,0,3.2,90,20,0,0,0,12,1,1,2,2,70,False,0,501,MID,3,4.0,0.17,0.33,0.16,1.5750000000000002,7.0,6.9,0.2857142857142857
1.75,18,TOT,1230,1310,1150,4,0,0,4,0,0.05,0.17,0.12,2,0,2.1,90,20,0,0,0,12,1,1,2,2,97,False,0,516,MID,3,4.0,0.025,0.1325,0.1075,2.2,3.25,3.5,0.2061855670103093
1.75,1,ARS,1350,1330,1370,5,0,0,11,0,0.03,0.06,0.03,1,0,2.6,90,6,0,0,0,12,1,1,3,2,54,True,0,540,MID,2,2.9,0.1425,0.2875,0.145,0.7975,15.75,4.824999999999999,0.3703703703703703
1.0,20,WOL,1100,1115,1085,3,0,0,-6,0,0.04,0.3,0.26,1,0,1.4,90,18,0,0,0,12,1,1,2,2,55,True,0,557,MID,4,3.4,0.005,0.065,0.06,1.1025,2.25,1.175,0.3636363636363636
1.75,10,FUL,1175,1170,1180,3,0,0,5,0,0.0,0.21,0.21,3,0,3.2,81,2,0,0,0,12,1,1,3,2,53,False,0,591,MID,4,3.3,0.08,0.0925,0.0125,1.355,8.0,3.4000000000000004,0.3773584905660377
2.0,6,BUR,1050,1050,1050,2,0,0,3,0,0.06,0.07,0.01,3,0,0.5,79,1,0,0,0,12,1,1,3,2,50,False,0,605,MID,5,2.7,0.05,0.1125,0.0625,0.78,1.75,2.7750000000000004,0.4
2.0,12,LUT,1090,1120,1060,2,0,0,12,0,0.05,0.14,0.09,1,0,4.2,90,14,0,0,0,12,1,0,1,2,49,False,0,630,MID,3,3.6,0.0825,0.22,0.1375,2.0775,13.0,4.75,0.4081632653061224
0.5,15,NEW,1280,1355,1210,3,0,0,16,0,0.01,0.01,0.0,1,0,1.1,65,3,0,0,0,12,1,0,2,2,45,False,0,635,MID,3,3.1,0.005,0.03,0.025,0.3775,1.75,0.35,0.4444444444444444
1.75,19,WHU,1100,1150,1055,3,0,0,12,0,0.01,0.1,0.09,2,0,2.0,78,16,0,0,0,12,1,2,3,2,50,True,0,642,MID,3,2.8,0.0175,0.0849999999999999,0.0675,1.535,9.0,2.15,0.4
2.0,17,SHU,1040,1060,1020,2,0,0,10,0,0.08,0.69,0.61,1,0,5.4,90,5,0,0,0,12,1,1,1,2,50,False,0,663,MID,3,2.9,0.095,0.125,0.03,1.475,7.0,2.95,0.4
1.5,16,NFO,1100,1080,1125,3,0,0,9,0,0.14,0.14,0.0,3,0,4.1,89,19,0,0,0,12,1,2,3,2,50,False,0,713,MID,3,3.0,0.0124999999999999,0.14,0.1275,0.4024999999999999,3.5,1.625,0.4
1.25,20,WOL,1100,1115,1085,3,0,0,10,0,0.04,0.1,0.06,1,0,2.7,72,18,0,0,0,12,1,1,2,2,49,True,0,715,MID,4,3.4,0.005,0.015,0.01,0.7775000000000001,3.25,1.15,0.4081632653061224
1.0,12,LUT,1090,1120,1060,2,0,0,12,0,0.01,0.1,0.09,1,0,2.6,60,14,0,0,0,12,1,0,1,2,50,False,0,727,MID,3,3.6,0.0,0.0075,0.0075,0.8674999999999999,2.25,0.475,0.4
2.0,1,ARS,1365,1360,1370,5,0,0,2,1,0.06,0.13,0.07,0,0,3.3,78,4,0,0,0,13,1,1,0,2,78,False,1,12,MID,3,2.9,0.1775,0.38,0.2025,0.8150000000000001,11.5,9.175,0.2564102564102564
2.0,3,BOU,1100,1075,1130,3,0,0,10,0,0.02,0.12,0.1,1,0,3.8,90,17,0,0,0,13,1,3,1,2,50,False,0,65,MID,2,3.4,0.05,0.11,0.06,1.9875,6.5,3.925,0.4
2.0,3,BOU,1100,1075,1130,3,0,0,12,0,0.11,0.11,0.0,1,0,5.2,90,17,0,0,0,13,1,3,1,2,50,False,0,66,MID,2,3.4,0.0625,0.0625,0.0,2.0125,15.0,3.075,0.4
2.0,4,BRE,1100,1090,1110,3,0,0,15,0,0.17,0.17,0.0,1,0,3.5,90,1,0,0,0,13,1,1,0,2,53,True,0,105,MID,5,2.5,0.1175,0.1275,0.01,0.9875,10.25,4.1000000000000005,0.3773584905660377
2.0,4,BRE,1100,1090,1110,3,0,0,4,0,0.16,0.38,0.22,1,0,3.9,90,1,0,0,0,13,1,1,0,2,69,True,0,108,MID,5,2.5,0.2425,0.48,0.2375,1.215,7.0,6.25,0.2898550724637681
2.0,4,BRE,1100,1090,1110,3,0,0,19,0,0.02,0.06,0.04,1,0,1.9,90,1,0,0,0,13,1,1,0,2,54,True,0,110,MID,5,2.5,0.09,0.1775,0.0875,1.995,16.0,3.925,0.3703703703703703
1.25,4,BRE,1100,1090,1110,3,0,0,10,0,0.0,0.0,0.0,1,0,1.8,90,1,0,0,0,13,1,1,0,2,49,True,0,111,MID,5,2.5,0.015,0.05,0.035,0.4875,4.5,1.6,0.4081632653061224
1.5,5,BHA,1210,1240,1180,3,0,0,12,0,0.04,0.24,0.2,2,0,3.2,76,16,0,0,0,13,1,3,2,2,49,False,0,133,MID,3,3.0,0.12,0.1574999999999999,0.0375,2.02,14.0,3.5500000000000007,0.4081632653061224
2.0,6,BUR,1045,1040,1050,2,0,0,9,0,0.01,0.07,0.06,2,0,1.0,90,19,0,0,0,13,1,2,1,2,47,True,0,161,MID,3,2.6,0.0525,0.06,0.0075,1.7925,13.0,3.4250000000000003,0.425531914893617
2.0,7,CHE,1190,1230,1150,3,0,0,12,0,0.19,0.26,0.07,4,0,3.7,90,15,0,0,0,13,1,1,4,2,48,False,0,199,MID,3,2.9,0.2125,0.36,0.1475,1.2425000000000002,9.5,4.725,0.4166666666666667
2.0,7,CHE,1190,1230,1150,3,0,0,3,0,0.06,0.28,0.22,3,0,2.3,68,15,0,0,0,13,1,1,4,2,54,False,0,202,MID,3,2.9,0.0525,0.1025,0.05,1.34,15.75,4.15,0.3703703703703703
2.0,8,CRY,1100,1085,1120,3,0,0,4,0,0.02,0.12,0.1,1,0,4.7,79,12,0,0,0,13,1,1,2,2,49,False,0,240,MID,2,3.4,0.065,0.1175,0.0525,1.4725,7.25,3.975,0.4081632653061224
2.0,9,EVE,1095,1065,1125,3,0,0,15,0,0.12,0.2,0.08,3,0,7.1,90,14,0,0,0,13,1,3,0,2,49,True,0,250,MID,3,2.9,0.2375,0.4599999999999999,0.2225,1.105,8.75,3.225,0.4081632653061224
2.0,9,EVE,1095,1065,1125,3,0,0,7,0,0.1,0.44,0.34,2,0,6.4,72,14,0,0,0,13,1,3,0,2,54,True,0,259,MID,3,2.9,0.2375,0.305,0.0674999999999999,1.17,6.5,3.725,0.3703703703703703
1.5,10,FUL,1055,1060,1050,3,0,0,14,0,0.11,0.11,0.0,2,0,3.4,75,20,0,0,0,13,1,2,3,2,53,True,0,267,MID,3,3.4,0.035,0.0675,0.0325,1.47,9.25,2.975,0.3773584905660377
1.5,10,FUL,1055,1060,1050,3,0,0,15,0,0.04,0.09,0.05,2,0,2.9,90,20,0,0,0,13,1,2,3,2,47,True,0,282,MID,3,3.4,0.07,0.07,0.0,1.045,6.0,1.175,0.425531914893617
1.75,11,LIV,1370,1390,1350,4,0,0,11,0,0.02,0.04,0.02,1,0,1.1,84,13,0,0,0,13,1,1,1,2,58,False,0,304,MID,5,2.7,0.1125,0.1725,0.06,1.2625000000000002,10.25,4.35,0.3448275862068966
2.0,11,LIV,1370,1390,1350,4,0,0,7,0,0.42,0.45,0.03,1,0,2.9,72,13,0,0,0,13,1,1,1,2,71,False,0,309,MID,5,2.7,0.1225,0.2,0.0775,1.46,15.25,5.375,0.2816901408450704
2.0,13,MCI,1355,1360,1350,5,0,0,11,0,0.02,0.17,0.15,1,0,6.2,90,11,0,0,0,13,1,1,1,2,75,True,0,353,MID,4,3.5,0.1475,0.2125,0.065,1.16,13.0,6.25,0.2666666666666666
1.75,17,SHU,1030,1020,1045,2,0,0,0,0,0.01,0.1,0.09,3,0,0.8,80,3,0,0,0,13,1,3,1,2,44,True,0,360,MID,3,2.9,0.0425,0.13,0.0875,1.6150000000000002,4.5,2.025,0.4545454545454545
1.25,7,CHE,1190,1230,1150,3,0,0,12,0,0.04,0.04,0.0,3,0,3.1,74,15,0,0,0,13,1,1,4,2,52,False,0,362,MID,3,2.9,0.2325,0.42,0.1875,1.3425,7.5,6.65,0.3846153846153846
1.0,13,MCI,1355,1360,1350,5,0,0,18,0,0.1,0.14,0.04,1,0,3.8,90,11,0,0,0,13,1,1,1,2,56,True,0,365,MID,4,3.5,0.1075,0.205,0.0975,1.0275,12.0,4.0,0.3571428571428571
2.0,15,NEW,1105,1160,1050,3,0,0,17,0,0.09,0.29,0.2,1,0,4.5,90,7,0,0,0,13,1,1,4,2,58,True,0,406,MID,3,3.2,0.095,0.18,0.085,0.875,9.0,4.475,0.3448275862068966
1.75,16,NFO,1065,1080,1050,3,0,0,3,0,0.0,0.07,0.07,3,0,0.5,62,5,0,0,0,13,1,3,2,2,53,True,0,442,MID,3,3.1,0.0225,0.0525,0.03,1.255,7.75,1.7999999999999998,0.3773584905660377
2.0,18,TOT,1170,1230,1110,4,0,0,-1,0,0.1,0.72,0.62,2,0,5.7,90,2,0,0,0,13,1,2,1,2,58,True,0,450,MID,4,3.8,0.0075,0.2475,0.24,1.2125,3.0,2.625,0.3448275862068966
2.0,16,NFO,1065,1080,1050,3,0,0,16,0,0.02,0.02,0.0,3,0,1.7,90,5,0,0,0,13,1,3,2,2,50,True,0,453,MID,3,3.1,0.0099999999999999,0.01,0.0,1.2975,12.25,1.75,0.4
2.0,6,BUR,1045,1040,1050,2,0,0,19,0,0.1,0.1,0.0,2,0,4.4,90,19,0,0,0,13,1,2,1,2,48,True,0,475,MID,3,2.6,0.0249999999999999,0.0525,0.0275,2.015,13.0,2.9000000000000004,0.4166666666666667
1.0,18,TOT,1170,1230,1110,4,0,0,14,0,0.04,0.13,0.09,2,0,5.6,70,2,0,0,0,13,1,2,1,2,49,True,0,494,MID,4,3.8,0.01,0.145,0.135,0.48,2.0,0.9,0.4081632653061224
2.0,18,TOT,1170,1230,1110,4,0,0,3,0,0.25,0.91,0.66,2,0,10.2,90,2,0,0,0,13,1,2,1,2,70,True,0,501,MID,4,3.8,0.1875,0.2225,0.035,1.8975,9.5,6.125,0.2857142857142857
2.0,18,TOT,1170,1230,1110,4,0,0,11,0,0.55,0.68,0.13,2,0,8.2,90,2,0,0,0,13,1,2,1,2,97,True,0,516,MID,4,3.8,0.0325,0.1699999999999999,0.1375,2.12,3.5,3.225,0.2061855670103093
1.5,19,WHU,1145,1150,1140,3,0,0,23,0,0.33,0.39,0.06,1,0,5.9,90,6,0,0,0,13,1,2,1,2,60,False,0,539,MID,2,3.3,0.1675,0.4325,0.265,2.405,9.25,6.1,0.3333333333333333
1.25,9,EVE,1095,1065,1125,3,0,0,5,0,0.08,0.63,0.55,3,0,6.1,90,14,0,0,0,13,1,3,0,2,55,True,0,661,MID,3,2.9,0.015,0.025,0.01,0.5549999999999999,4.5,0.75,0.3636363636363636
2.0,17,SHU,1030,1020,1045,2,0,0,7,0,0.02,0.02,0.0,3,0,1.4,80,3,0,0,0,13,1,3,1,2,50,True,0,663,MID,3,2.9,0.0525,0.2224999999999999,0.1699999999999999,1.4425,5.75,2.6,0.4
2.0,19,WHU,1145,1150,1140,3,0,0,11,0,0.27,0.33,0.06,1,0,5.8,90,6,0,0,0,13,1,2,1,2,62,False,0,664,MID,2,3.3,0.1874999999999999,0.245,0.0575,1.5275,15.75,4.8,0.3225806451612903
1.0,4,BRE,1100,1090,1110,3,0,0,5,0,0.01,0.07,0.06,1,0,2.1,89,1,0,0,0,13,1,1,0,2,45,True,0,701,MID,5,2.5,0.0275,0.0275,0.0,0.4225,3.75,0.25,0.4444444444444444
1.25,16,NFO,1065,1080,1050,3,0,0,15,0,0.03,0.03,0.0,3,0,3.0,68,5,0,0,0,13,1,3,2,2,50,True,0,712,MID,3,3.1,0.0175,0.0425,0.025,0.385,6.0,1.125,0.4
